post,01,02,03,04,05,06,07,08,09
11422,172.65428571428572,161.59136212624585,161.97749196141478,182.1898148148148,141.48333333333332,121.50417362270451,114.20905459387484,134.8310344827586,29.11730769230769
11423,165.28571428571428,196.52272727272728,222.64848484848486,137.25806451612902,127.89648033126294,134.48164464023495,114.63,113.65232163080408,27.763809523809524
11426,213.73399014778326,227.05882352941177,234.3671497584541,128.72727272727272,163.63025210084032,179.05232558139534,145.98611111111111,200.78653530377667,33.46568627450981
11427,145.54380664652567,270.0418410041841,155.8760683760684,53.201581027667984,156.13684210526316,257.9563758389262,181.59125964010283,159.27932960893855,44.91304347826087
11428,212.3754512635379,174.73488372093024,221.65055762081784,117.89204545454545,196.44,192.29950495049505,116.09561752988049,204.76705490848585,33.127946127946124
11429,188.83094555873924,191.2627986348123,121.79615384615384,140.47520661157026,68.81732580037665,109.24373956594324,116.63666666666667,129.9959349593496,21.13968957871397
11430,700.5725806451613,896.1187214611872,640.625,112.36363636363636,110.88235294117646,165.62962962962962,156.36111111111111,357.45238095238096,95.93333333333334
11432,128.16613418530352,195.97639751552796,182.19447779111644,218.77777777777777,122.87931034482759,119.35266084193805,107.18874643874643,127.93027210884354,24.97190517998244
11433,152.7825396825397,154.88087248322148,195.90597014925373,153.60046189376445,80.14265129682997,126.93298520452568,124.65589660743134,99.29545454545455,26.39161554192229
11434,172.941975308642,186.1864406779661,184.51843043995243,151.04405286343612,106.29436769394262,137.57527624309392,132.80306905370844,129.88534675615213,42.04042179261863
11435,137.73010380622839,148.9506172839506,170.86993865030675,98.3046875,114.93006993006993,113.66666666666667,114.73313115996967,101.00975927130774,22.950259067357514
11436,136.38108108108108,179.00925925925927,220.46764705882353,128.59134615384616,154.13013698630138,114.82978723404256,135.3001579778831,101.91529152915291,22.351301115241636
11691,178.26690391459076,144.76256983240222,307.7158403869407,224.29088050314465,190.89930555555554,123.88754045307444,142.32469775474956,139.9893143365984,28.492469879518072
11692,107.80632411067194,138.62121212121212,192.10917030567686,153.3548387096774,251.17117117117118,248.71900826446281,191.3296943231441,138.63611111111112,47.157303370786515
11693,106.2156862745098,147.1203007518797,230.52105263157895,178.5497382198953,56.64658634538153,98.51184834123222,66.51079136690647,49.291954022988506,13.67578125
11694,176.95677233429396,188.95253164556962,169.6351931330472,113.41228070175438,67.13333333333334,55.21979434447301,70.17361111111111,66.89889025893959,13.805
11697,482.75,0.5,18.0,98.17241379310344,114.55555555555556,132.55882352941177,72.31481481481481,105.20833333333333,30.0
